Node,superkingdom,kingdom
34291, Eukaryota , Viridiplantae 
34291, Eukaryota , Viridiplantae 
63787, Eukaryota , Viridiplantae 
63787, Eukaryota , Viridiplantae 
63787, Eukaryota , Viridiplantae 
182096, Eukaryota , Fungi 
1220207, Eukaryota , Fungi 
1069201, Eukaryota , Fungi 
163714, Eukaryota , Metazoa 
38833, Eukaryota , Viridiplantae 
156133, Eukaryota , Viridiplantae 
1486919, Eukaryota , Viridiplantae 
33657, Eukaryota , Other
38833, Eukaryota , Viridiplantae 
1486918, Eukaryota , Viridiplantae 
38833, Eukaryota , Viridiplantae 
221442, Eukaryota , Other
233186, Eukaryota , Other
1486930, Eukaryota , Other
2966, Eukaryota , Other
73025, Eukaryota , Other
2925, Eukaryota , Other
73025, Eukaryota , Other
63592, Eukaryota , Viridiplantae 
49249, Eukaryota , Other
35687, Eukaryota , Other
156173, Eukaryota , Other
1514140, Eukaryota , Other
163516, Eukaryota , Other
49252, Eukaryota , Other
1034831, Eukaryota , Other
94617, Eukaryota , Other
94617, Eukaryota , Other
94617, Eukaryota , Other
96639, Eukaryota , Other
265537, Eukaryota , Other
215587, Eukaryota , Other
141414, Eukaryota , Other
2903, Eukaryota , Other
2829, Eukaryota , Other
35677, Eukaryota , Other
13221, Eukaryota , Other
73025, Eukaryota , Other
1487602, Eukaryota , Other
49249, Eukaryota , Other
5516, Eukaryota , Fungi 
36651, Eukaryota , Fungi 
321614, Eukaryota , Fungi 
63459, Eukaryota , Viridiplantae 
63459, Eukaryota , Viridiplantae 
214687, Eukaryota , Viridiplantae 
214687, Eukaryota , Viridiplantae 
4577, Eukaryota , Viridiplantae 
4577, Eukaryota , Viridiplantae 
422564, Eukaryota , Viridiplantae 
422564, Eukaryota , Viridiplantae 
1519616, Eukaryota , Other
631055, Eukaryota , Other
878477, Eukaryota , Other
89957, Eukaryota , Other
89957, Eukaryota , Other
89957, Eukaryota , Other
89957, Eukaryota , Other
89957, Eukaryota , Other
3708, Eukaryota , Viridiplantae 
3708, Eukaryota , Viridiplantae 
3708, Eukaryota , Viridiplantae 
3708, Eukaryota , Viridiplantae 
111125, Eukaryota , Metazoa 
4432, Eukaryota , Viridiplantae 
374723, Eukaryota , Viridiplantae 
4787, Eukaryota , Other
544730, Eukaryota , Viridiplantae 
118357, Eukaryota , Viridiplantae 
13715, Eukaryota , Viridiplantae 
362788, Eukaryota , Viridiplantae 
261450, Eukaryota , Viridiplantae 
1010633, Eukaryota , Viridiplantae 
1010633, Eukaryota , Viridiplantae 
1413687, Eukaryota , Viridiplantae 
1413687, Eukaryota , Viridiplantae 
51239, Eukaryota , Viridiplantae 
51695, Eukaryota , Viridiplantae 
2026947, Eukaryota , Viridiplantae 
47281, Eukaryota , Viridiplantae 
303371, Eukaryota , Other
5663, Eukaryota , Other
2803181, Eukaryota , Other
2249476, Eukaryota , Other
2802991, Eukaryota , Other
4460, Eukaryota , Viridiplantae 
1230072, Eukaryota , Fungi 
5007, Eukaryota , Fungi 
13502, Eukaryota , Fungi 
38082, Eukaryota , Fungi 
61207, Eukaryota , Fungi 
42345, Eukaryota , Viridiplantae 
3816, Eukaryota , Viridiplantae 
178133, Eukaryota , Viridiplantae 
178133, Eukaryota , Viridiplantae 
178133, Eukaryota , Viridiplantae 
27291, Eukaryota , Fungi 
42345, Eukaryota , Viridiplantae 
224669, Eukaryota , Metazoa 
30461, Eukaryota , Metazoa 
1196302, Eukaryota , Metazoa 
1196302, Eukaryota , Metazoa 
1196302, Eukaryota , Metazoa 
1196302, Eukaryota , Metazoa 
1196302, Eukaryota , Metazoa 
1196302, Eukaryota , Metazoa 
87175, Eukaryota , Metazoa 
1825980, Eukaryota , Metazoa 
13146, Eukaryota , Metazoa 
183150, Eukaryota , Metazoa 
183150, Eukaryota , Metazoa 
183150, Eukaryota , Metazoa 
9823, Eukaryota , Metazoa 
9823, Eukaryota , Metazoa 
91492, Eukaryota , Fungi 
1052685, Eukaryota , Fungi 
1314670, Eukaryota , Fungi 
574774, Eukaryota , Fungi 
1491479, Eukaryota , Fungi 
1448313, Eukaryota , Fungi 
1448319, Eukaryota , Fungi 
2813651, Eukaryota , Fungi 
456999, Eukaryota , Fungi 
61262, Eukaryota , Fungi 
28548, Eukaryota , Fungi 
456999, Eukaryota , Fungi 
456999, Eukaryota , Fungi 
1940652, Eukaryota , Fungi 
456999, Eukaryota , Fungi 
456999, Eukaryota , Fungi 
456999, Eukaryota , Fungi 
456999, Eukaryota , Fungi 
1903189, Eukaryota , Fungi 
172621, Eukaryota , Fungi 
116794, Eukaryota , Fungi 
91492, Eukaryota , Fungi 
5068, Eukaryota , Fungi 
5025, Eukaryota , Fungi 
702518, Eukaryota , Fungi 
104408, Eukaryota , Fungi 
4874, Eukaryota , Fungi 
4932, Eukaryota , Fungi 
474922, Eukaryota , Fungi 
29924, Eukaryota , Fungi 
1231523, Eukaryota , Fungi 
55169, Eukaryota , Fungi 
78861, Eukaryota , Fungi 
2364996, Eukaryota , Fungi 
340414, Eukaryota , Fungi 
340414, Eukaryota , Fungi 
1237068, Eukaryota , Fungi 
72228, Eukaryota , Fungi 
84607, Eukaryota , Fungi 
354080, Eukaryota , Fungi 
1208366, Eukaryota , Fungi 
1053134, Eukaryota , Fungi 
2692428, Eukaryota , Fungi 
2030778, Eukaryota , Fungi 
2720512, Eukaryota , Fungi 
282569, Eukaryota , Fungi 
282268, Eukaryota , Fungi 
48485, Eukaryota , Fungi 
2480587, Eukaryota , Fungi 
980116, Eukaryota , Fungi 
182062, Eukaryota , Fungi 
201217, Eukaryota , Fungi 
47803, Eukaryota , Fungi 
751941, Eukaryota , Fungi 
42672, Eukaryota , Fungi 
48495, Eukaryota , Fungi 
56676, Eukaryota , Fungi 
122381, Eukaryota , Fungi 
1567544, Eukaryota , Fungi 
1101274, Eukaryota , Fungi 
42677, Eukaryota , Fungi 
48490, Eukaryota , Fungi 
48507, Eukaryota , Fungi 
42747, Eukaryota , Fungi 
1567541, Eukaryota , Fungi 
2508778, Eukaryota , Fungi 
1964551, Eukaryota , Fungi 
5007, Eukaryota , Fungi 
5007, Eukaryota , Fungi 
5476, Eukaryota , Fungi 
560253, Eukaryota , Fungi 
78864, Eukaryota , Fungi 
112416, Eukaryota , Fungi 
100902, Eukaryota , Fungi 
2175907, Eukaryota , Fungi 
2175906, Eukaryota , Fungi 
980116, Eukaryota , Fungi 
2175873, Eukaryota , Fungi 
1287682, Eukaryota , Fungi 
1287682, Eukaryota , Fungi 
1325293, Eukaryota , Fungi 
658473, Eukaryota , Fungi 
2733690, Eukaryota , Fungi 
1194566, Eukaryota , Fungi 
685502, Eukaryota , Fungi 
2126181, Eukaryota , Fungi 
230812, Eukaryota , Fungi 
5322, Eukaryota , Fungi 
364733, Eukaryota , Fungi 
1187904, Eukaryota , Fungi 
679940, Eukaryota , Fungi 
192524, Eukaryota , Fungi 
456999, Eukaryota , Fungi 
456999, Eukaryota , Fungi 
456999, Eukaryota , Fungi 
205686, Eukaryota , Fungi 
29856, Eukaryota , Fungi 
104341, Eukaryota , Fungi 
44442, Eukaryota , Fungi 
91625, Eukaryota , Fungi 
64648, Eukaryota , Fungi 
1195481, Eukaryota , Fungi 
101142, Eukaryota , Fungi 
97098, Eukaryota , Fungi 
108018, Eukaryota , Fungi 
2774352, Eukaryota , Fungi 
5037, Eukaryota , Fungi 
273372, Eukaryota , Fungi 
181762, Eukaryota , Fungi 
2902605, Eukaryota , Fungi 
2698480, Eukaryota , Fungi 
170446, Eukaryota , Fungi 
170446, Eukaryota , Fungi 
170446, Eukaryota , Fungi 
456999, Eukaryota , Fungi 
1316788, Eukaryota , Fungi 
602034, Eukaryota , Fungi 
215460, Eukaryota , Fungi 
2813651, Eukaryota , Fungi 
100787, Eukaryota , Fungi 
495285, Eukaryota , Fungi 
495285, Eukaryota , Fungi 
100787, Eukaryota , Fungi 
9615, Eukaryota , Metazoa 
9615, Eukaryota , Metazoa 
9615, Eukaryota , Metazoa 
9615, Eukaryota , Metazoa 
112509, Eukaryota , Viridiplantae 
119953, Eukaryota , Fungi 
61235, Eukaryota , Fungi 
35677, Eukaryota , Other
1333698, Eukaryota , Fungi 
51714, Eukaryota , Viridiplantae 
1737510, Eukaryota , Viridiplantae 
1737510, Eukaryota , Viridiplantae 
60419, Eukaryota , Viridiplantae 
133409, Eukaryota , Other
1284355, Eukaryota , Other
2768839, Eukaryota , Fungi 
2768841, Eukaryota , Fungi 
94328, Eukaryota , Viridiplantae 
94328, Eukaryota , Viridiplantae 
94328, Eukaryota , Viridiplantae 
2496075, Eukaryota , Other
94328, Eukaryota , Viridiplantae 
485398, Eukaryota , Fungi 
96318, Eukaryota , Fungi 
561895, Eukaryota , Fungi 
2081491, Eukaryota , Other
47600, Eukaryota , Viridiplantae 
2839758, Eukaryota , Fungi 
2315456, Eukaryota , Viridiplantae 
2594499, Eukaryota , Viridiplantae 
2601811, Eukaryota , Fungi 
13894, Eukaryota , Viridiplantae 
83212, Eukaryota , Fungi 
2823209, Eukaryota , Fungi 
2824670, Eukaryota , Fungi 
798071, Eukaryota , Fungi 
80388, Eukaryota , Fungi 
2615122, Eukaryota , Fungi 
1940300, Eukaryota , Fungi 
61284, Eukaryota , Fungi 
40658, Eukaryota , Fungi 
41045, Eukaryota , Other
4572, Eukaryota , Viridiplantae 
4572, Eukaryota , Viridiplantae 
158383, Eukaryota , Viridiplantae 
158383, Eukaryota , Viridiplantae 
158383, Eukaryota , Viridiplantae 
158383, Eukaryota , Viridiplantae 
1973307, Eukaryota , Fungi 
2777116, Eukaryota , Metazoa 
121088, Eukaryota , Viridiplantae 
5886, Eukaryota , Other
5886, Eukaryota , Other
65129, Eukaryota , Other
65129, Eukaryota , Other
43138, Eukaryota , Other
43137, Eukaryota , Other
43138, Eukaryota , Other
38785, Eukaryota , Viridiplantae 
238744, Eukaryota , Metazoa 
765719, Eukaryota , Viridiplantae 
5855, Eukaryota , Other
5147, Eukaryota , Fungi 
2728926, Eukaryota , Fungi 
690256, Eukaryota , Fungi 
189291, Eukaryota , Metazoa 
3225, Eukaryota , Viridiplantae 
38727, Eukaryota , Viridiplantae 
38727, Eukaryota , Viridiplantae 
38727, Eukaryota , Viridiplantae 
38727, Eukaryota , Viridiplantae 
38727, Eukaryota , Viridiplantae 
38727, Eukaryota , Viridiplantae 
38727, Eukaryota , Viridiplantae 
38727, Eukaryota , Viridiplantae 
38727, Eukaryota , Viridiplantae 
38727, Eukaryota , Viridiplantae 
32201, Eukaryota , Viridiplantae 
29920, Eukaryota , Other
1240361, Eukaryota , Viridiplantae 
45249, Eukaryota , Viridiplantae 
1240361, Eukaryota , Viridiplantae 
1240361, Eukaryota , Viridiplantae 
45249, Eukaryota , Viridiplantae 
45249, Eukaryota , Viridiplantae 
1650286, Eukaryota , Viridiplantae 
49495, Eukaryota , Viridiplantae 
49495, Eukaryota , Viridiplantae 
49495, Eukaryota , Viridiplantae 
49495, Eukaryota , Viridiplantae 
49495, Eukaryota , Viridiplantae 
49495, Eukaryota , Viridiplantae 
1650286, Eukaryota , Viridiplantae 
94219, Eukaryota , Viridiplantae 
1448312, Eukaryota , Fungi 
1316785, Eukaryota , Fungi 
602035, Eukaryota , Fungi 
13146, Eukaryota , Metazoa 
13146, Eukaryota , Metazoa 
13146, Eukaryota , Metazoa 
117179, Eukaryota , Fungi 
5480, Eukaryota , Fungi 
180675, Eukaryota , Viridiplantae 
180675, Eukaryota , Viridiplantae 
2138241, Eukaryota , Metazoa 
45151, Eukaryota , Fungi 
4779, Eukaryota , Other
68886, Eukaryota , Other
47602, Eukaryota , Viridiplantae 
3077, Eukaryota , Viridiplantae 
13818, Eukaryota , Viridiplantae 
3888, Eukaryota , Viridiplantae 
325984, Eukaryota , Viridiplantae 
320322, Eukaryota , Viridiplantae 
320322, Eukaryota , Viridiplantae 
320322, Eukaryota , Viridiplantae 
4109, Eukaryota , Viridiplantae 
4232, Eukaryota , Viridiplantae 
303405, Eukaryota , Other
303405, Eukaryota , Other
68872, Eukaryota , Viridiplantae 
68872, Eukaryota , Viridiplantae 
568900, Eukaryota , Other
2773715, Eukaryota , Fungi 
157183, Eukaryota , Fungi 
2773714, Eukaryota , Fungi 
2773716, Eukaryota , Fungi 
157183, Eukaryota , Fungi 
144539, Eukaryota , Fungi 
144530, Eukaryota , Fungi 
144538, Eukaryota , Fungi 
1348616, Eukaryota , Fungi 
1213867, Eukaryota , Fungi 
144679, Eukaryota , Fungi 
1433469, Eukaryota , Fungi 
746836, Eukaryota , Fungi 
1117310, Eukaryota , Fungi 
595503, Eukaryota , Fungi 
107213, Eukaryota , Metazoa 
160290, Eukaryota , Fungi 
160324, Eukaryota , Fungi 
160281, Eukaryota , Fungi 
7038, Eukaryota , Metazoa 
45579, Eukaryota , Fungi 
2562237, Eukaryota , Other
2562237, Eukaryota , Other
41803, Eukaryota , Viridiplantae 
41803, Eukaryota , Viridiplantae 
1442378, Eukaryota , Fungi 
1639000, Eukaryota , Fungi 
1517512, Eukaryota , Fungi 
84275, Eukaryota , Fungi 
75553, Eukaryota , Fungi 
48140, Eukaryota , Fungi 
205924, Eukaryota , Fungi 
33203, Eukaryota , Fungi 
2019903, Eukaryota , Viridiplantae 
2019903, Eukaryota , Viridiplantae 
2790670, Eukaryota , Viridiplantae 
2790670, Eukaryota , Viridiplantae 
47721, Eukaryota , Fungi 
1168544, Eukaryota , Fungi 
210430, Eukaryota , Fungi 
1314787, Eukaryota , Fungi 
1504668, Eukaryota , Fungi 
1168546, Eukaryota , Fungi 
1513339, Eukaryota , Fungi 
85948, Eukaryota , Fungi 
1048955, Eukaryota , Fungi 
1392251, Eukaryota , Fungi 
1314669, Eukaryota , Fungi 
682080, Eukaryota , Fungi 
90978, Eukaryota , Fungi 
1346257, Eukaryota , Fungi 
1567552, Eukaryota , Fungi 
660469, Eukaryota , Fungi 
101480, Eukaryota , Fungi 
1094350, Eukaryota , Fungi 
44412, Eukaryota , Fungi 
1803897, Eukaryota , Fungi 
1769908, Eukaryota , Fungi 
690259, Eukaryota , Fungi 
595255, Eukaryota , Fungi 
2478750, Eukaryota , Fungi 
139641, Eukaryota , Fungi 
1486700, Eukaryota , Fungi 
36656, Eukaryota , Fungi 
152965, Eukaryota , Fungi 
109634, Eukaryota , Fungi 
64525, Eukaryota , Fungi 
1896193, Eukaryota , Fungi 
206335, Eukaryota , Fungi 
1896186, Eukaryota , Fungi 
1400762, Eukaryota , Fungi 
64659, Eukaryota , Fungi 
109636, Eukaryota , Fungi 
5323, Eukaryota , Fungi 
1448309, Eukaryota , Fungi 
1896180, Eukaryota , Fungi 
179855, Eukaryota , Fungi 
979708, Eukaryota , Fungi 
56493, Eukaryota , Fungi 
64518, Eukaryota , Fungi 
979761, Eukaryota , Fungi 
1095194, Eukaryota , Fungi 
101097, Eukaryota , Fungi 
2184029, Eukaryota , Fungi 
1343610, Eukaryota , Fungi 
64522, Eukaryota , Fungi 
979702, Eukaryota , Fungi 
1896183, Eukaryota , Fungi 
708437, Eukaryota , Fungi 
41804, Eukaryota , Fungi 
1343610, Eukaryota , Fungi 
5537, Eukaryota , Fungi 
34358, Eukaryota , Fungi 
64495, Eukaryota , Fungi 
936053, Eukaryota , Fungi 
353542, Eukaryota , Fungi 
64495, Eukaryota , Fungi 
48579, Eukaryota , Fungi 
48587, Eukaryota , Fungi 
1912936, Eukaryota , Fungi 
117018, Eukaryota , Fungi 
221167, Eukaryota , Fungi 
221167, Eukaryota , Fungi 
117069, Eukaryota , Fungi 
40199, Eukaryota , Fungi 
1649127, Eukaryota , Fungi 
1623583, Eukaryota , Fungi 
2559230, Eukaryota , Fungi 
2559228, Eukaryota , Fungi 
1294629, Eukaryota , Fungi 
1967640, Eukaryota , Fungi 
181124, Eukaryota , Fungi 
123648, Eukaryota , Fungi 
2559224, Eukaryota , Fungi 
1209932, Eukaryota , Fungi 
2600232, Eukaryota , Fungi 
64524, Eukaryota , Fungi 
45428, Eukaryota , Fungi 
1763456, Eukaryota , Fungi 
2614577, Eukaryota , Fungi 
64518, Eukaryota , Fungi 
1450536, Eukaryota , Fungi 
1042133, Eukaryota , Fungi 
46634, Eukaryota , Fungi 
46634, Eukaryota , Fungi 
46634, Eukaryota , Fungi 
46634, Eukaryota , Fungi 
2831173, Eukaryota , Fungi 
1491008, Eukaryota , Fungi 
1670608, Eukaryota , Fungi 
46634, Eukaryota , Fungi 
265104, Eukaryota , Fungi 
2596975, Eukaryota , Fungi 
746128, Eukaryota , Fungi 
1378263, Eukaryota , Fungi 
460523, Eukaryota , Fungi 
654480, Eukaryota , Fungi 
111463, Eukaryota , Fungi 
1378264, Eukaryota , Fungi 
599730, Eukaryota , Fungi 
152316, Eukaryota , Fungi 
1576542, Eukaryota , Fungi 
1682393, Eukaryota , Fungi 
2829486, Eukaryota , Fungi 
936078, Eukaryota , Fungi 
256645, Eukaryota , Fungi 
1079267, Eukaryota , Fungi 
169388, Eukaryota , Fungi 
307937, Eukaryota , Fungi 
48865, Eukaryota , Fungi 
2042821, Eukaryota , Fungi 
2829485, Eukaryota , Fungi 
2138324, Eukaryota , Fungi 
2821754, Eukaryota , Fungi 
2830617, Eukaryota , Fungi 
1658444, Eukaryota , Fungi 
1671311, Eukaryota , Fungi 
2686198, Eukaryota , Fungi 
2022672, Eukaryota , Viridiplantae 
218843, Eukaryota , Viridiplantae 
273540, Eukaryota , Viridiplantae 
273540, Eukaryota , Viridiplantae 
40686, Eukaryota , Viridiplantae 
2511006, Eukaryota , Viridiplantae 
40686, Eukaryota , Viridiplantae 
77065, Eukaryota , Viridiplantae 
171643, Eukaryota , Metazoa 
82655, Eukaryota , Metazoa 
402998, Eukaryota , Viridiplantae 
171969, Eukaryota , Viridiplantae 
402998, Eukaryota , Viridiplantae 
1389203, Eukaryota , Fungi 
108892, Eukaryota , Fungi 
2043610, Eukaryota , Fungi 
2043611, Eukaryota , Fungi 
5499, Eukaryota , Fungi 
2060973, Eukaryota , Fungi 
145971, Eukaryota , Fungi 
95742, Eukaryota , Fungi 
215465, Eukaryota , Fungi 
3562, Eukaryota , Viridiplantae 
4567, Eukaryota , Viridiplantae 
4567, Eukaryota , Viridiplantae 
4567, Eukaryota , Viridiplantae 
4567, Eukaryota , Viridiplantae 
4567, Eukaryota , Viridiplantae 
4567, Eukaryota , Viridiplantae 
4567, Eukaryota , Viridiplantae 
2011032, Eukaryota , Fungi 
4565, Eukaryota , Viridiplantae 
4236, Eukaryota , Viridiplantae 
3726, Eukaryota , Viridiplantae 
3726, Eukaryota , Viridiplantae 
3726, Eukaryota , Viridiplantae 
9837, Eukaryota , Metazoa 
9837, Eukaryota , Metazoa 
1689686, Eukaryota , Fungi 
99116, Eukaryota , Fungi 
60175, Eukaryota , Fungi 
1612424, Eukaryota , Fungi 
1612424, Eukaryota , Fungi 
1303716, Eukaryota , Fungi 
1612424, Eukaryota , Fungi 
2664923, Eukaryota , Fungi 
1117311, Eukaryota , Fungi 
1227364, Eukaryota , Fungi 
1303443, Eukaryota , Fungi 
5061, Eukaryota , Fungi 
319629, Eukaryota , Fungi 
2077276, Eukaryota , Other
1490495, Eukaryota , Other
43982, Eukaryota , Fungi 
1606541, Eukaryota , Other
1606542, Eukaryota , Other
1714387, Eukaryota , Other
722753, Eukaryota , Other
183268, Eukaryota , Viridiplantae 
183268, Eukaryota , Viridiplantae 
183268, Eukaryota , Viridiplantae 
418781, Eukaryota , Fungi 
147472, Eukaryota , Fungi 
1286918, Eukaryota , Fungi 
2849845, Eukaryota , Fungi 
2849861, Eukaryota , Fungi 
2849863, Eukaryota , Fungi 
78921, Eukaryota , Fungi 
78921, Eukaryota , Fungi 
2663907, Eukaryota , Fungi 
1052880, Eukaryota , Fungi 
417184, Eukaryota , Fungi 
2761393, Eukaryota , Fungi 
2789322, Eukaryota , Fungi 
2789314, Eukaryota , Fungi 
2789361, Eukaryota , Fungi 
2789316, Eukaryota , Fungi 
417178, Eukaryota , Fungi 
417178, Eukaryota , Fungi 
2761396, Eukaryota , Fungi 
1126814, Eukaryota , Fungi 
2761395, Eukaryota , Fungi 
2650707, Eukaryota , Fungi 
417176, Eukaryota , Fungi 
2789360, Eukaryota , Fungi 
1052879, Eukaryota , Fungi 
2828524, Eukaryota , Fungi 
84603, Eukaryota , Fungi 
40481, Eukaryota , Fungi 
2494466, Eukaryota , Fungi 
195108, Eukaryota , Fungi 
1237075, Eukaryota , Fungi 
114810, Eukaryota , Fungi 
2231603, Eukaryota , Fungi 
1932322, Eukaryota , Fungi 
798079, Eukaryota , Fungi 
749634, Eukaryota , Fungi 
40482, Eukaryota , Fungi 
2034170, Eukaryota , Fungi 
1435070, Eukaryota , Fungi 
749621, Eukaryota , Fungi 
153920, Eukaryota , Fungi 
116970, Eukaryota , Fungi 
1131581, Eukaryota , Fungi 
1132637, Eukaryota , Fungi 
126998, Eukaryota , Fungi 
69766, Eukaryota , Fungi 
1506179, Eukaryota , Fungi 
189055, Eukaryota , Fungi 
2972120, Eukaryota , Fungi 
70096, Eukaryota , Fungi 
2972119, Eukaryota , Fungi 
63820, Eukaryota , Fungi 
5077, Eukaryota , Fungi 
1132637, Eukaryota , Fungi 
5074, Eukaryota , Fungi 
5074, Eukaryota , Fungi 
1131564, Eukaryota , Fungi 
293559, Eukaryota , Fungi 
2100454, Eukaryota , Fungi 
1303715, Eukaryota , Fungi 
2819901, Eukaryota , Fungi 
1882269, Eukaryota , Fungi 
352851, Eukaryota , Fungi 
112090, Eukaryota , Other
62690, Eukaryota , Fungi 
869390, Eukaryota , Fungi 
89951, Eukaryota , Metazoa 
344612, Eukaryota , Fungi 
331117, Eukaryota , Fungi 
425011, Eukaryota , Fungi 
39946, Eukaryota , Viridiplantae 
322104, Eukaryota , Fungi 
5660, Eukaryota , Other
5671, Eukaryota , Other
436017, Eukaryota , Viridiplantae 
294746, Eukaryota , Fungi 
126793, Eukaryota , Other
307796, Eukaryota , Fungi 
5865, Eukaryota , Other
665079, Eukaryota , Fungi 
318829, Eukaryota , Fungi 
425265, Eukaryota , Fungi 
486041, Eukaryota , Fungi 
451804, Eukaryota , Fungi 
515849, Eukaryota , Fungi 
426418, Eukaryota , Fungi 
285006, Eukaryota , Fungi 
545124, Eukaryota , Fungi 
441375, Eukaryota , Other
500485, Eukaryota , Fungi 
441960, Eukaryota , Fungi 
441959, Eukaryota , Fungi 
332952, Eukaryota , Fungi 
39947, Eukaryota , Viridiplantae 
573826, Eukaryota , Fungi 
447093, Eukaryota , Fungi 
296587, Eukaryota , Viridiplantae 
502780, Eukaryota , Fungi 
502779, Eukaryota , Fungi 
336963, Eukaryota , Fungi 
294748, Eukaryota , Fungi 
559295, Eukaryota , Fungi 
559307, Eukaryota , Fungi 
554155, Eukaryota , Fungi 
294747, Eukaryota , Fungi 
222929, Eukaryota , Fungi 
544712, Eukaryota , Fungi 
574961, Eukaryota , Fungi 
660122, Eukaryota , Fungi 
643680, Eukaryota , Fungi 
526221, Eukaryota , Fungi 
679716, Eukaryota , Other
403677, Eukaryota , Other
670386, Eukaryota , Other
663331, Eukaryota , Fungi 
663202, Eukaryota , Fungi 
656061, Eukaryota , Fungi 
2880, Eukaryota , Other
3068, Eukaryota , Viridiplantae 
645133, Eukaryota , Fungi 
861557, Eukaryota , Fungi 
535722, Eukaryota , Fungi 
985895, Eukaryota , Fungi 
367775, Eukaryota , Fungi 
999809, Eukaryota , Fungi 
5664, Eukaryota , Other
929439, Eukaryota , Other
5661, Eukaryota , Other
443226, Eukaryota , Fungi 
655827, Eukaryota , Fungi 
655844, Eukaryota , Fungi 
544711, Eukaryota , Fungi 
572307, Eukaryota , Other
890382, Eukaryota , Other
655863, Eukaryota , Fungi 
44056, Eukaryota , Other
5786, Eukaryota , Other
112509, Eukaryota , Viridiplantae 
112509, Eukaryota , Viridiplantae 
981350, Eukaryota , Fungi 
647933, Eukaryota , Fungi 
559305, Eukaryota , Fungi 
653446, Eukaryota , Fungi 
684364, Eukaryota , Fungi 
261658, Eukaryota , Other
29760, Eukaryota , Viridiplantae 
771870, Eukaryota , Fungi 
510951, Eukaryota , Fungi 
578457, Eukaryota , Fungi 
936435, Eukaryota , Fungi 
660025, Eukaryota , Fungi 
336722, Eukaryota , Fungi 
135651, Eukaryota , Metazoa 
5932, Eukaryota , Other
431241, Eukaryota , Fungi 
759272, Eukaryota , Fungi 
1055687, Eukaryota , Other
1068625, Eukaryota , Other
1071378, Eukaryota , Fungi 
756982, Eukaryota , Fungi 
573729, Eukaryota , Fungi 
578455, Eukaryota , Fungi 
721032, Eukaryota , Fungi 
498257, Eukaryota , Fungi 
619300, Eukaryota , Fungi 
590646, Eukaryota , Fungi 
983644, Eukaryota , Fungi 
1109443, Eukaryota , Fungi 
510952, Eukaryota , Fungi 
1094619, Eukaryota , Other
764103, Eukaryota , Fungi 
1033177, Eukaryota , Fungi 
578454, Eukaryota , Fungi 
1071381, Eukaryota , Fungi 
559304, Eukaryota , Fungi 
4950, Eukaryota , Fungi 
452589, Eukaryota , Fungi 
1104152, Eukaryota , Fungi 
1095631, Eukaryota , Fungi 
1095631, Eukaryota , Fungi 
759273, Eukaryota , Fungi 
51511, Eukaryota , Metazoa 
164328, Eukaryota , Other
858893, Eukaryota , Fungi 
1136231, Eukaryota , Fungi 
574566, Eukaryota , Viridiplantae 
246409, Eukaryota , Fungi 
4538, Eukaryota , Viridiplantae 
229533, Eukaryota , Fungi 
1093141, Eukaryota , Other
120017, Eukaryota , Fungi 
671144, Eukaryota , Fungi 
931890, Eukaryota , Fungi 
312017, Eukaryota , Other
1160506, Eukaryota , Fungi 
246410, Eukaryota , Fungi 
4533, Eukaryota , Viridiplantae 
869250, Eukaryota , Other
599839, Eukaryota , Fungi 
655819, Eukaryota , Fungi 
226230, Eukaryota , Fungi 
1071383, Eukaryota , Fungi 
1160507, Eukaryota , Fungi 
1172189, Eukaryota , Other
235443, Eukaryota , Fungi 
1206466, Eukaryota , Fungi 
29159, Eukaryota , Metazoa 
1072389, Eukaryota , Fungi 
85056, Eukaryota , Other
1126212, Eukaryota , Fungi 
1028729, Eukaryota , Fungi 
431595, Eukaryota , Other
650164, Eukaryota , Fungi 
597362, Eukaryota , Fungi 
41875, Eukaryota , Viridiplantae 
1170229, Eukaryota , Fungi 
1170230, Eukaryota , Fungi 
42068, Eukaryota , Fungi 
905079, Eukaryota , Other
1213859, Eukaryota , Fungi 
1143193, Eukaryota , Fungi 
658429, Eukaryota , Fungi 
1257118, Eukaryota , Other
983506, Eukaryota , Fungi 
4113, Eukaryota , Viridiplantae 
4113, Eukaryota , Viridiplantae 
1111077, Eukaryota , Fungi 
717646, Eukaryota , Fungi 
914234, Eukaryota , Fungi 
665912, Eukaryota , Fungi 
701091, Eukaryota , Fungi 
383855, Eukaryota , Fungi 
692275, Eukaryota , Fungi 
1245528, Eukaryota , Fungi 
1230383, Eukaryota , Fungi 
1858805, Eukaryota , Fungi 
1069680, Eukaryota , Fungi 
1290391, Eukaryota , Fungi 
1130832, Eukaryota , Fungi 
4572, Eukaryota , Viridiplantae 
37682, Eukaryota , Viridiplantae 
1151754, Eukaryota , Fungi 
546991, Eukaryota , Fungi 
889517, Eukaryota , Fungi 
675120, Eukaryota , Fungi 
2502994, Eukaryota , Fungi 
1229664, Eukaryota , Fungi 
1213857, Eukaryota , Fungi 
665024, Eukaryota , Fungi 
5911, Eukaryota , Other
341663, Eukaryota , Fungi 
39947, Eukaryota , Viridiplantae 
321614, Eukaryota , Fungi 
510516, Eukaryota , Fungi 
353153, Eukaryota , Other
353153, Eukaryota , Other
353153, Eukaryota , Other
5875, Eukaryota , Other
5874, Eukaryota , Other
330879, Eukaryota , Fungi 
227321, Eukaryota , Fungi 
148305, Eukaryota , Fungi 
