Node,"['Kingdom', 'N', 'C']"
285242,"['E', 'Spinus', ""Lawrence's""]"
98823,"['E', 'Spicara', 'Blotched']"
175810,"['E', 'Spilocuscus', 'Short-tailed']"
2134,"['B', 'Spiroplasma', '']"
28544,"['E', 'Spigelia', 'Woodland']"
39710,"['E', 'Spironucleus', 'Flagellated']"
3180,"['E', 'Spirogyra', 'Green']"
216037,"['E', 'Spiraea', 'Nippon']"
3562,"['E', 'Spinacia', 'Spinach']"
40210,"['E', 'Spizella', 'Chipping']"
496058,"['B', 'Spirosoma', '']"
645134,"['E', 'Spizellomyces', '']"
40211,"['E', 'Spizella', 'Clay-colored']"
54559,"['E', 'Spinus', 'Lesser']"
109760,"['E', 'Spizellomyces', '']"
29656,"['E', 'Spirodela', 'Giant']"
30552,"['E', 'Spilogale', 'Eastern']"
186604,"['E', 'Spilotes', 'Tropical']"
40212,"['E', 'Spizella', 'Field']"
126264,"['E', 'Spiranthes', 'Hooded']"
114229,"['E', 'Spilocuscus', 'Black-spotted']"
81899,"['E', 'Spisula', 'Sakhalin']"
126399,"['E', 'Spiculopteragia', 'Nematode']"
1426856,"['E', 'Spilarctia', 'Moth']"
34541,"['E', 'Spirula', ""Ram's""]"
119752,"['E', 'Spicara', 'Picarel']"
352921,"['E', 'Spinibarbus', '']"
6584,"['E', 'Spisula', 'Atlantic']"
1157,"['B', 'Spirulina', '']"
2136,"['B', 'Spiroplasma', '']"
160760,"['E', 'Spinus', 'Eurasian']"
31202,"['E', 'Spisula', 'Subtruncate']"
665571,"['B', 'Spirochaeta', '']"
54773,"['E', 'Spinus', 'American']"
1928863,"['E', 'Spirobranchus', 'Keelworm']"
869211,"['B', 'Spirochaeta', '']"
183081,"['E', 'Spilanthes', 'Pigeoncoop']"
126265,"['E', 'Spiranthes', 'Grass-leaved']"
58336,"['E', 'Spironucleus', '']"
108612,"['E', 'Splachnum', 'Small']"
61572,"['E', 'Splachnum', 'Pinkstink']"
652105,"['V', 'Sweet', 'SPMMV']"
154834,"['V', 'Satellite', 'SPMV']"
50595,"['E', 'Spondyliosoma', 'Black']"
43861,"['E', 'Spondias', 'Ambarella']"
37547,"['E', 'Spodoptera', 'Southern']"
7107,"['E', 'Spodoptera', 'Beet']"
7108,"['E', 'Spodoptera', 'Fall']"
1459,"['B', 'Sporosarcina', '']"
38731,"['E', 'Sporobolus', 'Smut']"
6055,"['E', 'Spongilla', 'Freshwater']"
7109,"['E', 'Spodoptera', 'Egyptian']"
69820,"['E', 'Spodoptera', 'Asian']"
65991,"['E', 'Sporobolus', 'Prairie']"
80338,"['E', 'Spondias', 'Yellow']"
106281,"['E', 'Spondylus', 'Thorny']"
42029,"['E', 'Spodoptera', 'Yellow-striped']"
1474,"['B', 'Sporosarcina', '']"
1476,"['B', 'Sporosarcina', '']"
999809,"['E', 'Sporisorium', 'Maize']"
40563,"['E', 'Sporobolomyces', '']"
1391915,"['E', 'Sporothrix', ""Rose-picker's""]"
5005,"['E', 'Sporidiobolus', 'Yeast-like']"
29908,"['E', 'Sporothrix', ""Rose-picker's""]"
106279,"['E', 'Spondylus', 'Chinese']"
2582856,"['E', 'Spongosorites', 'Okinawan']"
106280,"['E', 'Spondylus', 'Scaly']"
56623,"['E', 'Sporobolus', 'Ressurection']"
357734,"['E', 'Sporophila', 'Cinnamon-rumped']"
1571,"['B', 'Sporosarcina', '']"
1358809,"['E', 'Spraguea', 'Microsporidian']"
196075,"['E', 'Sprattus', 'European']"
543939,"['V', 'Sputnik', '']"
45043,"['E', 'Spuriopimpinella', 'Chamnamul']"
929453,"['E', 'Spurilla', 'Sea']"
1982658,"['V', 'Sulfolobus', 'SPV1']"
185959,"['V', 'Spiroplasma', 'SpV1']"
10854,"['V', 'Spiroplasma', 'SpV1']"
2928746,"['V', 'Spiroplasma', 'SpV4']"
196632,"['E', 'Spyridia', 'Red']"
36401,"['V', 'Squash', 'SqMV']"
7797,"['E', 'Squalus', 'Spiny']"
335033,"['E', 'Squalus', 'Eastern']"
328520,"['E', 'Squalidus', '']"
436290,"['E', 'Squalus', 'Japanese']"
8284,"['E', 'Squalius', 'Chub']"
335031,"['E', 'Squalus', 'Fatspine']"
335030,"['E', 'Squalus', ""Edmund's""]"
84350,"['E', 'Squilla', 'Mantis']"
335029,"['E', 'Squalus', 'Eastern']"
436872,"['E', 'Squalus', 'Indonesian']"
42864,"['E', 'Squalus', 'Japanese']"
121904,"['E', 'Squamopappus', '']"
280675,"['E', 'Squilla', 'Spottail']"
335062,"['E', 'Squalus', 'Shortnose']"
134996,"['E', 'Squalus', 'Shortspine']"
436291,"['E', 'Squalus', 'Indonesian']"
335032,"['E', 'Squalus', 'Western']"
1040953,"['E', 'Squalomugil', 'Shark']"
7798,"['E', 'Squalus', 'Puget']"
11942,"['V', 'Simian', '']"
39068,"['V', 'Simian', '']"
73490,"['V', 'Simian', '']"
28265,"['V', 'Satellite', 'SSADV']"
686987,"['V', 'Sclerotinia', 'SsDRV']"
2730619,"['V', 'Saccharolobus', 'SSRV1']"
244589,"['V', 'Sulfolobus', 'SSV1']"
244590,"['V', 'Sulfolobus', '']"
268781,"['V', 'Sugarcane', 'SSV']"
663951,"['B', 'Staphylococcus', '']"
418127,"['B', 'Staphylococcus', '']"
359787,"['B', 'Staphylococcus', '']"
367830,"['B', 'Staphylococcus', '']"
703339,"['B', 'Staphylococcus', '']"
523796,"['B', 'Staphylococcus', '']"
93061,"['B', 'Staphylococcus', '']"
359786,"['B', 'Staphylococcus', '']"
273036,"['B', 'Staphylococcus', '']"
93062,"['B', 'Staphylococcus', '']"
681288,"['B', 'Staphylococcus', '']"
426430,"['B', 'Staphylococcus', '']"
685039,"['B', 'Staphylococcus', '']"
889933,"['B', 'Staphylococcus', '']"
548473,"['B', 'Staphylococcus', '']"
869816,"['B', 'Staphylococcus', '']"
546342,"['B', 'Staphylococcus', '']"
158878,"['B', 'Staphylococcus', '']"
158879,"['B', 'Staphylococcus', '']"
282458,"['B', 'Staphylococcus', '']"
282459,"['B', 'Staphylococcus', '']"
451516,"['B', 'Staphylococcus', '']"
1280,"['B', 'Staphylococcus', '']"
196620,"['B', 'Staphylococcus', '']"
1247836,"['E', 'Starmerella', 'Yeast']"
321807,"['E', 'Stator', 'Bean']"
80385,"['E', 'Stachybotrys', '']"
75736,"['E', 'Starmerella', 'Yeast']"
1283841,"['E', 'Stachybotrys', '']"
111780,"['B', 'Stanieria', '']"
1281,"['B', 'Staphylococcus', '']"
1280523,"['E', 'Stachybotrys', 'Toxic']"
74704,"['B', 'Staphylococcus', '']"
74722,"['E', 'Stachybotrys', 'Toxic']"
193335,"['E', 'Stachys', 'Coastal']"
380185,"['E', 'Staphylea', 'Caucasian']"
29388,"['B', 'Staphylococcus', '']"
46126,"['B', 'Staphylococcus', '']"
396513,"['B', 'Staphylococcus', '']"
39376,"['E', 'Stachytarpheta', 'Cayenne']"
1282,"['B', 'Staphylococcus', '']"
176279,"['B', 'Staphylococcus', '']"
34343,"['E', 'Stangeria', 'Natal']"
176280,"['B', 'Staphylococcus', '']"
1293,"['B', 'Staphylococcus', '']"
1283,"['B', 'Staphylococcus', '']"
591019,"['A', 'Staphylothermus', '']"
279808,"['B', 'Staphylococcus', '']"
1290,"['B', 'Staphylococcus', '']"
1284,"['B', 'Staphylococcus', '']"
1285,"['B', 'Staphylococcus', '']"
52855,"['E', 'Stapelia', ""Leendertz's""]"
698737,"['B', 'Staphylococcus', '']"
131716,"['E', 'Stator', 'Bean']"
1034809,"['B', 'Staphylococcus', '']"
463046,"['E', 'Stachyamoeba', '']"
28035,"['B', 'Staphylococcus', '']"
2280,"['A', 'Staphylothermus', '']"
399550,"['A', 'Staphylothermus', '']"
639283,"['B', 'Starkeya', '']"
446470,"['B', 'Stackebrandtia', '']"
921,"['B', 'Starkeya', '']"
984892,"['B', 'Staphylococcus', '']"
937773,"['B', 'Staphylococcus', '']"
72662,"['E', 'Stanleya', ""Prince's""]"
213841,"['E', 'Staphylea', 'European']"
283734,"['B', 'Staphylococcus', '']"
102822,"['E', 'Staurastrum', 'Green']"
53174,"['E', 'Stachys', 'Perennial']"
342451,"['B', 'Staphylococcus', '']"
126832,"['B', 'Staphylococcus', '']"
29385,"['B', 'Staphylococcus', '']"
45594,"['E', 'Starmerella', 'Yeast']"
1286,"['B', 'Staphylococcus', '']"
29387,"['B', 'Staphylococcus', '']"
126831,"['B', 'Staphylococcus', '']"
1287,"['B', 'Staphylococcus', '']"
55537,"['E', 'Staurotypus', 'Mexican']"
85280,"['E', 'Staphylea', 'American']"
94138,"['B', 'Staphylococcus', '']"
324011,"['E', 'Stator', 'Bean']"
1292,"['B', 'Staphylococcus', '']"
1194526,"['B', 'Staphylococcus', '']"
1288,"['B', 'Staphylococcus', '']"
471862,"['E', 'Sternula', 'Least']"
350623,"['E', 'Stereocaulon', 'Alpine']"
9735,"['E', 'Stenella', 'Pantropical']"
256749,"['E', 'Steatoda', 'Cobweb']"
233484,"['E', 'Steatoda', 'Rabbit']"
500534,"['E', 'Stenomelania', 'Freshwater']"
46167,"['E', 'Steno', 'Rough-toothed']"
120510,"['E', 'Stemphylium', 'Black']"
48435,"['E', 'Steatornis', 'Oilbird']"
143348,"['E', 'Stephanolepis', 'Thread-sail']"
35579,"['E', 'Stenotomus', 'Scup']"
103589,"['E', 'Stenella', 'Clymene']"
9737,"['E', 'Stenella', 'Striped']"
34508,"['E', 'Steinernema', 'Entomopathogenic']"
742176,"['E', 'Sterkiella', 'Ciliate']"
465721,"['B', 'Steroidobacter', '']"
289485,"['E', 'Sterna', 'Roseate']"
263981,"['E', 'Stemodia', 'Whitewoolly']"
52066,"['E', 'Steinernema', 'Entomopathogenic']"
2163920,"['E', 'Stephanotis', 'Madagascar-jasmine']"
297819,"['E', 'Sterna', ""Forster's""]"
103590,"['E', 'Stenella', 'Atlantic']"
202428,"['E', 'Stenopelmatus', 'Jerusalem']"
256750,"['E', 'Steatoda', 'False']"
3535,"['E', 'Stegnosperma', '']"
108405,"['E', 'Sterna', 'Common']"
721885,"['E', 'Stereum', 'White-rot']"
6815,"['E', 'Stenopus', 'Banded']"
59296,"['E', 'Stenodus', 'Beloribitsa']"
54058,"['E', 'Stercorarius', 'Long-tailed']"
9736,"['E', 'Stenella', 'Spinner']"
19744,"['E', 'Stellaria', 'Longstalk']"
40324,"['B', 'Stenotrophomonas', 'Pseudomonas']"
395889,"['E', 'Stercorarius', 'South']"
13274,"['E', 'Stellaria', 'Common']"
407821,"['E', 'Stegodyphus', 'African']"
29205,"['E', 'Stephanocyclus', 'Diatom']"
413437,"['E', 'Stenoplax', 'Chiton']"
53479,"['E', 'Sterechinus', 'Antarctic']"
200597,"['E', 'Sterkiella', 'Ciliate']"
107268,"['E', 'Steatomys', 'Tiny']"
279953,"['E', 'Sterna', 'Arctic']"
295656,"['E', 'Stegobium', 'Drugstore']"
54060,"['E', 'Stercorarius', 'Pomarine']"
54059,"['E', 'Stercorarius', 'Parasitic']"
59679,"['E', 'Stewartia', 'Japanese']"
420099,"['E', 'Stethorus', 'Spider-mite']"
55670,"['E', 'Stevia', 'Stevia']"
148093,"['E', 'Stenoderma', 'Red']"
237439,"['E', 'Stelgidopteryx', 'Northern']"
183083,"['E', 'Steiractinia', '']"
114396,"['E', 'Steatoda', 'Triangulate']"
500537,"['E', 'Stenomelania', 'Freshwater']"
11081,"['V', 'St.', '']"
41023,"['E', 'Sthenopis', 'Silver-spotted']"
55702,"['E', 'Sthenelais', 'Polychaete']"
34553,"['E', 'Sthenoteuthis', 'Purpleback']"
378806,"['B', 'Stigmatella', '']"
41,"['B', 'Stigmatella', '']"
29707,"['E', 'Stipellula', 'Cape']"
240144,"['E', 'Stichopus', 'Black']"
230562,"['E', 'Stichodactyla', 'Giant']"
475174,"['E', 'Stichodactyla', 'Saddle']"
55999,"['E', 'Stigeoclonium', 'Green']"
6123,"['E', 'Stichodactyla', 'Sun']"
61677,"['E', 'Stigmatoteuthis', 'Flowervase']"
571815,"['E', 'Stichopus', 'Curry']"
307972,"['E', 'Stichopus', 'Sea']"
645706,"['E', 'Stichodactyla', ""Merten's""]"
576894,"['E', 'Stichopus', 'Sea']"
569598,"['E', 'Stigmochelys', 'Leopard']"
231980,"['E', 'Stigmatomma', 'Vampire']"
435786,"['E', 'Stipagrostis', 'Desert']"
399632,"['E', 'Stipa', 'South']"
157311,"['E', 'Stictoleptura', 'Red']"
104880,"['E', 'Stictocephala', '']"
12881,"['V', 'Satellite', 'STMV']"
12445,"['V', 'Satellite', '']"
12444,"['V', 'Satellite', '']"
35570,"['E', 'Stomoxys', 'Stable']"
1929765,"['E', 'Stomphia', 'Spotted']"
13696,"['E', 'Stokesia', ""Stokes'""]"
34856,"['E', 'Stochomys', 'Target']"
168796,"['E', 'Stomolophus', 'Cannonball']"
7663,"['E', 'Stomopneutes', 'Sea']"
66866,"['B', 'Streptomyces', '']"
205921,"['B', 'Streptococcus', '']"
1203670,"['B', 'Streptococcus', '']"
211110,"['B', 'Streptococcus', '']"
1081613,"['B', 'Streptomyces', '']"
208435,"['B', 'Streptococcus', '']"
342616,"['B', 'Streptococcus', '']"
278992,"['B', 'Streptomyces', '']"
888745,"['B', 'Streptococcus', '']"
41951,"['B', 'Streptomyces', '']"
111821,"['E', 'Strix', 'Tawny']"
1884,"['B', 'Streptomyces', '']"
132473,"['B', 'Streptomyces', '']"
29301,"['B', 'Streptomyces', '']"
4170,"['E', 'Striga', 'Asiatic']"
1311,"['B', 'Streptococcus', '']"
67255,"['B', 'Streptomyces', '']"
1326,"['B', 'Streptococcus', '']"
146537,"['B', 'Streptomyces', '']"
40842,"['B', 'Streptomyces', '']"
1962,"['B', 'Streptomyces', '']"
1889,"['B', 'Streptomyces', '']"
1891,"['B', 'Streptomyces', '']"
1887,"['B', 'Streptomyces', '']"
1328,"['B', 'Streptococcus', '']"
1892,"['B', 'Streptomyces', '']"
1893,"['B', 'Streptomyces', '']"
1885,"['B', 'Streptomyces', '']"
1890,"['B', 'Streptomyces', '']"
876138,"['B', 'Streptococcus', '']"
1895,"['B', 'Streptomyces', '']"
227882,"['B', 'Streptomyces', '']"
33903,"['B', 'Streptomyces', '']"
29389,"['B', 'Streptococcus', '']"
66869,"['B', 'Streptomyces', '']"
1941,"['B', 'Streptomyces', '']"
749414,"['B', 'Streptomyces', '']"
95538,"['E', 'Streblospio', 'Polychaete']"
1896,"['B', 'Streptomyces', '']"
111822,"['E', 'Strix', 'Omani']"
55158,"['B', 'Streptomyces', '']"
93372,"['B', 'Streptomyces', '']"
285532,"['B', 'Streptomyces', '']"
1214242,"['B', 'Streptomyces', '']"
116188,"['B', 'Streptomyces', '']"
8801,"['E', 'Struthio', 'Common']"
1329,"['B', 'Streptococcus', '']"
44059,"['B', 'Streptomyces', '']"
29304,"['B', 'Streptomyces', '']"
1968,"['B', 'Streptomyces', '']"
269628,"['E', 'Stromatopelma', 'Featherleg']"
1333,"['B', 'Streptococcus', '']"
1902,"['B', 'Streptomyces', '']"
1898,"['B', 'Streptomyces', '']"
53446,"['B', 'Streptomyces', '']"
1903,"['B', 'Streptomyces', 'Streptomyces']"
1901,"['B', 'Streptomyces', '']"
66881,"['B', 'Streptomyces', '']"
1904,"['B', 'Streptomyces', '']"
100226,"['B', 'Streptomyces', '']"
1470456,"['B', 'Streptomyces', '']"
135634,"['E', 'Streptopelia', 'Ring-necked']"
45634,"['B', 'Streptococcus', '']"
53502,"['B', 'Streptomyces', '']"
29303,"['B', 'Streptantibioticus', '']"
42684,"['B', 'Streptomyces', '']"
76860,"['B', 'Streptococcus', '']"
42881,"['B', 'Streptomyces', '']"
1969,"['B', 'Streptomyces', '']"
80860,"['B', 'Streptomyces', '']"
1897,"['B', 'Streptomyces', '']"
92742,"['B', 'Streptomyces', '']"
42236,"['B', 'Streptomyces', '']"
177147,"['E', 'Streptopelia', 'Eurasian']"
486410,"['B', 'Streptococcus', '']"
1956,"['B', 'Streptomyces', '']"
1214101,"['B', 'Streptomyces', '']"
1317,"['B', 'Streptococcus', '']"
7671,"['E', 'Strongylocentrotus', 'Green']"
1334,"['B', 'Streptococcus', '']"
457429,"['B', 'Streptomyces', '']"
553482,"['B', 'Streptococcus', '']"
1046629,"['B', 'Streptococcus', '']"
347253,"['B', 'Streptococcus', '']"
286604,"['B', 'Streptococcus', '']"
174720,"['E', 'Strongyloides', 'Intestinal']"
485361,"['E', 'Streblospio', 'Polychaete']"
1051072,"['B', 'Streptococcus', '']"
663954,"['B', 'Streptococcus', '']"
1313,"['B', 'Streptococcus', '']"
1924,"['B', 'Streptomyces', '']"
285525,"['B', 'Streptomyces', '']"
1048332,"['B', 'Streptococcus', '']"
1335,"['B', 'Streptococcus', '']"
945704,"['B', 'Streptococcus', '']"
862751,"['B', 'Streptomyces', '']"
552526,"['B', 'Streptococcus', '']"
1003195,"['B', 'Streptantibioticus', '']"
285219,"['B', 'Streptomyces', '']"
760570,"['B', 'Streptococcus', '']"
119602,"['B', 'Streptococcus', '']"
6248,"['E', 'Strongyloides', 'Threadworm']"
1054460,"['B', 'Streptococcus', '']"
1130804,"['B', 'Streptococcus', '']"
66423,"['B', 'Streptomyces', '']"
1905,"['B', 'Streptomyces', '']"
92743,"['B', 'Streptomyces', '']"
591167,"['B', 'Streptomyces', '']"
68197,"['B', 'Streptomyces', '']"
67294,"['B', 'Streptomyces', '']"
1906,"['B', 'Streptomyces', '']"
981539,"['B', 'Streptococcus', '']"
990317,"['B', 'Streptococcus', '']"
637909,"['B', 'Streptococcus', '']"
1907,"['B', 'Streptomyces', '']"
33898,"['B', 'Streptomyces', '']"
467705,"['B', 'Streptococcus', '']"
45398,"['B', 'Streptomyces', '']"
46029,"['E', 'Striga', 'Cowpea']"
118974,"['E', 'Stromatopelma', 'Feather']"
455632,"['B', 'Streptomyces', '']"
89532,"['E', 'Streptanthus', 'Bristly']"
29305,"['B', 'Streptomyces', '']"
33899,"['B', 'Streptomyces', '']"
333694,"['E', 'Strongylopus', ""Gray's""]"
1908,"['B', 'Streptomyces', '']"
1302,"['B', 'Streptococcus', '']"
1909,"['B', 'Streptomyces', '']"
29306,"['B', 'Streptomyces', '']"
1911,"['B', 'Streptomyces', '']"
1910,"['B', 'Streptomyces', '']"
70829,"['B', 'Streptomyces', '']"
68215,"['B', 'Streptomyces', '']"
35759,"['B', 'Streptomyces', '']"
53354,"['B', 'Streptococcus', '']"
423211,"['B', 'Streptococcus', '']"
1944,"['B', 'Streptomyces', '']"
2489341,"['E', 'Strigops', 'Kakapo']"
68872,"['E', 'Striga', 'Purple']"
2017,"['B', 'Streptoalloteichus', '']"
1133850,"['B', 'Streptomyces', '']"
264445,"['B', 'Streptomyces', '']"
1912,"['B', 'Streptomyces', '']"
1069533,"['B', 'Streptococcus', '']"
7667,"['E', 'Strongylocentrotus', 'Sea']"
2293571,"['B', 'Streptomyces', '']"
591365,"['B', 'Streptococcus', '']"
1346,"['B', 'Streptococcus', '']"
1095731,"['B', 'Streptococcus', '']"
1338,"['B', 'Streptococcus', '']"
235985,"['B', 'Streptacidiphilus', '']"
1945,"['B', 'Streptomyces', '']"
256642,"['B', 'Streptomyces', '']"
1946,"['B', 'Streptomyces', '']"
1967,"['B', 'Streptomyces', '']"
1914,"['B', 'Streptomyces', '']"
34197,"['E', 'Streptopus', 'Rose']"
126835,"['E', 'Strix', 'Brown']"
1916,"['B', 'Streptomyces', '']"
1947,"['B', 'Streptomyces', '']"
1915,"['B', 'Streptomyces', '']"
1948,"['B', 'Streptomyces', '']"
67320,"['B', 'Streptomyces', '']"
324833,"['B', 'Streptomyces', '']"
66425,"['B', 'Streptomyces', '']"
39478,"['B', 'Streptomyces', '']"
282216,"['B', 'Streptomyces', '']"
1077944,"['B', 'Streptomyces', '']"
391008,"['B', 'Stenotrophomonas', '']"
365659,"['B', 'Streptococcus', '']"
519441,"['B', 'Streptobacillus', '']"
1917,"['B', 'Streptomyces', '']"
35621,"['B', 'Streptomyces', '']"
59310,"['B', 'Streptococcus', '']"
1116231,"['B', 'Streptococcus', '']"
202215,"['E', 'Strophosoma', 'Nut']"
13698,"['E', 'Strymon', 'Gray']"
1309,"['B', 'Streptococcus', '']"
129068,"['E', 'Strongylura', 'Atlantic']"
1919,"['B', 'Streptomyces', '']"
67327,"['B', 'Streptomyces', '']"
522373,"['B', 'Stenotrophomonas', '']"
1918,"['B', 'Streptomyces', '']"
126957,"['E', 'Strigamia', 'European']"
511691,"['B', 'Streptococcus', '']"
1970,"['B', 'Streptomyces', '']"
66854,"['B', 'Saccharothrix', '']"
92644,"['B', 'Streptomyces', '']"
33900,"['B', 'Streptomyces', '']"
167626,"['E', 'Strongylodon', 'Jade']"
28037,"['B', 'Streptococcus', '']"
210007,"['B', 'Streptococcus', '']"
1949,"['B', 'Streptomyces', '']"
1041429,"['E', 'Striatophasma', 'Gladiator']"
126836,"['E', 'Strix', 'Great']"
55404,"['B', 'Streptomyces', '']"
89540,"['E', 'Streptanthus', 'Tiburon']"
1920,"['B', 'Streptomyces', '']"
38314,"['B', 'Streptomyces', '']"
1971,"['B', 'Streptomyces', '']"
222892,"['B', 'Streptomyces', '']"
94937,"['E', 'Strongylura', 'Redfin']"
193462,"['B', 'Streptomyces', '']"
28545,"['E', 'Strychnos', 'Poison']"
201991,"['E', 'Strix', 'Spotted']"
36243,"['E', 'Streptopelia', 'Eastern']"
1921,"['B', 'Streptomyces', '']"
1963,"['B', 'Streptomyces', '']"
67339,"['B', 'Streptomyces', '']"
5657,"['E', 'Strigomonas', 'Parasitic']"
1303,"['B', 'Streptococcus', '']"
927666,"['B', 'Streptococcus', '']"
47716,"['B', 'Streptomyces', '']"
525381,"['B', 'Streptococcus', '']"
301447,"['B', 'Streptococcus', '']"
373153,"['B', 'Streptococcus', '']"
198466,"['B', 'Streptococcus', '']"
512566,"['B', 'Streptococcus', '']"
301449,"['B', 'Streptococcus', '']"
286636,"['B', 'Streptococcus', '']"
488221,"['B', 'Streptococcus', '']"
186103,"['B', 'Streptococcus', '']"
301452,"['B', 'Streptococcus', '']"
1318,"['B', 'Streptococcus', '']"
370553,"['B', 'Streptococcus', '']"
370551,"['B', 'Streptococcus', '']"
370552,"['B', 'Streptococcus', '']"
1950,"['B', 'Streptomyces', '']"
370554,"['B', 'Streptococcus', '']"
160491,"['B', 'Streptococcus', '']"
1923,"['B', 'Streptomyces', '']"
487214,"['B', 'Streptococcus', '']"
561276,"['B', 'Streptococcus', '']"
7670,"['E', 'Strongylocentrotus', 'Pale']"
1922,"['B', 'Streptomyces', '']"
319701,"['B', 'Streptococcus', '']"
170187,"['B', 'Streptococcus', '']"
1340,"['B', 'Streptococcus', '']"
86354,"['E', 'Strongylocentrotus', 'Sea']"
193567,"['B', 'Streptococcus', '']"
38300,"['B', 'Streptomyces', '']"
516950,"['B', 'Streptococcus', '']"
58346,"['B', 'Streptomyces', '']"
7668,"['E', 'Strongylocentrotus', 'Purple']"
293653,"['B', 'Streptococcus', '']"
936154,"['B', 'Streptococcus', '']"
981540,"['B', 'Streptococcus', '']"
1314,"['B', 'Streptococcus', '']"
471876,"['B', 'Streptococcus', '']"
1265868,"['B', 'Streptomyces', '']"
359131,"['B', 'Streptomyces', '']"
171101,"['B', 'Streptococcus', '']"
1925,"['B', 'Streptomyces', '']"
34506,"['E', 'Strongyloides', 'Parasitic']"
149682,"['B', 'Streptomyces', '']"
479432,"['B', 'Streptosporangium', '']"
1926,"['B', 'Streptomyces', '']"
126863,"['E', 'Strix', 'Rufous-legged']"
295838,"['B', 'Streptomyces', '']"
68264,"['B', 'Streptomyces', '']"
80859,"['B', 'Streptomyces', '']"
1927,"['B', 'Streptomyces', '']"
1343740,"['B', 'Streptomyces', '']"
1928,"['B', 'Streptomyces', '']"
285531,"['B', 'Streptomyces', '']"
2001,"['B', 'Streptosporangium', '']"
1341,"['B', 'Streptococcus', '']"
1929,"['B', 'Streptomyces', '']"
74576,"['B', 'Streptomyces', '']"
69017,"['B', 'Streptococcus', '']"
391296,"['B', 'Streptococcus', '']"
591157,"['B', 'Streptomyces', '']"
568814,"['B', 'Streptococcus', '']"
45212,"['B', 'Streptomyces', '']"
72591,"['B', 'Streptomyces', '']"
553483,"['B', 'Streptococcus', '']"
72593,"['B', 'Streptomyces', '']"
72594,"['B', 'Streptomyces', '']"
1305,"['B', 'Streptococcus', '']"
72592,"['B', 'Streptomyces', '']"
1930,"['B', 'Streptomyces', '']"
1933,"['B', 'Streptoalloteichus', '']"
218494,"['B', 'Streptococcus', '']"
74574,"['B', 'Streptomyces', '']"
1320,"['B', 'Streptococcus', '']"
465543,"['B', 'Streptomyces', '']"
268810,"['B', 'Streptomyces', '']"
457432,"['B', 'Streptosporangium', '']"
1958,"['B', 'Streptomyces', '']"
1304,"['B', 'Streptococcus', '']"
172564,"['B', 'Streptomyces', '']"
69019,"['B', 'Streptomyces', '']"
73044,"['B', 'Streptomyces', '']"
1306,"['B', 'Streptococcus', '']"
1931,"['B', 'Streptomyces', '']"
31952,"['B', 'Streptomyces', '']"
74575,"['B', 'Streptomyces', '']"
68270,"['B', 'Streptomyces', '']"
1307,"['B', 'Streptococcus', '']"
388919,"['B', 'Streptococcus', '']"
680198,"['B', 'Streptomyces', '']"
568813,"['B', 'Streptococcus', '']"
391295,"['B', 'Streptococcus', '']"
40041,"['B', 'Streptococcus', '']"
299768,"['B', 'Streptococcus', '']"
264199,"['B', 'Streptococcus', '']"
67369,"['B', 'Streptomyces', '']"
1114943,"['B', 'Streptomyces', '']"
330919,"['B', 'Streptomyces', '']"
41251,"['E', 'Strobilurus', '']"
322159,"['B', 'Streptococcus', '']"
1932,"['B', 'Streptomyces', '']"
80858,"['B', 'Streptomyces', '']"
45399,"['B', 'Streptomyces', '']"
1952,"['B', 'Streptomyces', '']"
106355,"['B', 'Streptomyces', '']"
767463,"['B', 'Streptococcus', '']"
55952,"['B', 'Streptomyces', '']"
1308,"['B', 'Streptococcus', '']"
50331,"['E', 'Streptanthus', 'Shieldplant']"
66431,"['B', 'Streptomyces', '']"
218495,"['B', 'Streptococcus', '']"
1349,"['B', 'Streptococcus', '']"
36305,"['E', 'Strix', 'Ural']"
114457,"['E', 'Struthiopteris', 'Deer']"
566461,"['B', 'Streptomyces', '']"
653045,"['B', 'Streptomyces', '']"
57075,"['E', 'Strix', 'Barred']"
66377,"['B', 'Streptomyces', '']"
111829,"['E', 'Strix', 'Mottled']"
67581,"['B', 'Streptomyces', '']"
1343,"['B', 'Streptococcus', '']"
48665,"['B', 'Streptomyces', '']"
1961,"['B', 'Streptomyces', '']"
1960,"['B', 'Streptomyces', '']"
1936,"['B', 'Streptomyces', '']"
1935,"['B', 'Streptomyces', '']"
68280,"['B', 'Streptomyces', '']"
953739,"['B', 'Streptomyces', '']"
1938,"['B', 'Streptomyces', '']"
75913,"['E', 'Strongyloides', 'Threadworm']"
591159,"['B', 'Streptomyces', '']"
40348,"['E', 'Strongylus', 'Blood']"
54571,"['B', 'Streptomyces', '']"
43759,"['B', 'Streptomyces', '']"
111824,"['E', 'Strix', 'African']"
1703937,"['B', 'Streptomyces', '']"
463191,"['B', 'Streptomyces', '']"
285530,"['B', 'Streptomyces', '']"
189423,"['B', 'Streptococcus', '']"
574093,"['B', 'Streptococcus', '']"
869269,"['B', 'Streptococcus', '']"
488222,"['B', 'Streptococcus', '']"
869216,"['B', 'Streptococcus', '']"
869215,"['B', 'Streptococcus', '']"
488223,"['B', 'Streptococcus', '']"
46505,"['E', 'Streptoprocne', 'White-collared']"
